timestamp,controller,SAT,Vflow_air,Vflow_outdoor_air,ZATsouth,ZATeast,ZATnorth,ZATwest,ZATcore,Toutdoor_air,VAVBoxsouth_damper,VAVBoxwest_damper,VAVBoxnorth_damper,VAVBoxeast_damper,VAVBoxcore_damper,rpmsignal,Tmix,mflow_water,SWT,RWT,hour,occupancy,Tout_1h,Tout_2h,Tout_3h,Tout_4h,action_economizer,action_chiller_valve,action_swt,fan_kwh,chiller_kwh,electric_kwh,zat_violation_c,sat_violation_c,reward,cop
2024-07-01 00:00:00,A2006,18.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,17.0,0.0,0.0,16.1,15.8,15.9,16.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 00:30:00,A2006,17.0,0.0,0.0,23.7075,23.7255,23.6895,23.703,23.685,16.55,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,15.0,0.5,0.0,15.950000000000001,15.850000000000001,16.15,17.049999999999997,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 01:00:00,A2006,16.55,0.0,0.0,23.4079125,23.443102500000002,23.3727225,23.399115,23.363925,16.1,0.0,0.0,0.0,0.0,0.0,0.0,16.55,0.0,15.0,15.0,1.0,0.0,15.8,15.9,16.4,17.7,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 01:30:00,A2006,16.1,0.0,0.0,23.101556437499998,23.153162887500002,23.0499499875,23.088654825,23.037048374999998,15.950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,15.0,15.0,1.5,0.0,15.850000000000001,16.15,17.049999999999997,17.299999999999997,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 02:00:00,A2006,15.950000000000001,0.0,0.0,22.802236397812496,22.869520557562502,22.7349522380625,22.785415357875,22.718131198124997,15.8,0.0,0.0,0.0,0.0,0.0,0.0,15.950000000000001,0.0,15.0,15.0,2.0,0.0,15.9,16.4,17.7,16.9,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 02:30:00,A2006,15.8,0.0,0.0,22.509635759910935,22.59189213247219,22.42737938734969,22.489071666770624,22.406815294209373,15.850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,15.0,15.0,2.5,0.0,16.15,17.049999999999997,17.299999999999997,17.35,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 03:00:00,A2006,15.850000000000001,0.0,0.0,22.232452150714945,22.32900698651094,22.135897314918953,22.208313441765945,22.11175860596995,15.9,0.0,0.0,0.0,0.0,0.0,0.0,15.850000000000001,0.0,15.0,15.0,3.0,0.0,16.4,17.7,16.9,17.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 03:30:00,A2006,15.9,0.0,0.0,21.96999180393277,22.080201672117948,21.8597819357476,21.942439336886476,21.832229468701303,16.15,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,15.0,15.0,3.5,0.0,17.049999999999997,17.299999999999997,17.35,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 04:00:00,A2006,16.15,0.0,0.0,21.730592172755795,21.85384259687264,21.607341748638955,21.699779566726583,21.576529142609743,16.4,0.0,0.0,0.0,0.0,0.0,0.0,16.15,0.0,15.0,15.0,4.0,0.0,17.7,16.9,17.8,20.2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 04:30:00,A2006,16.4,0.0,0.0,21.513215524981785,21.64891968001337,21.377511369950202,21.479289486223887,21.343585331192305,17.049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,15.0,15.0,4.5,0.0,17.299999999999997,17.35,19.0,21.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 05:00:00,A2006,17.049999999999997,0.0,0.0,21.334870826357605,21.48246829441277,21.18727335830244,21.297971459343813,21.15037399128865,17.7,0.0,0.0,0.0,0.0,0.0,0.0,17.049999999999997,0.0,15.0,15.0,5.0,0.0,16.9,17.8,20.2,22.6,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 05:30:00,A2006,17.7,0.0,0.0,21.193801639171514,21.352757221164193,21.034846057178832,21.154062743673343,20.99510716168066,17.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,15.0,15.0,5.5,0.0,17.35,19.0,21.4,23.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 06:00:00,A2006,17.299999999999997,0.0,0.0,21.041080565408798,21.210883146211803,20.871277984605786,20.998629920208042,20.82882733940503,16.9,0.0,0.0,0.0,0.0,0.0,0.0,17.299999999999997,0.0,15.0,15.0,6.0,0.0,17.8,20.2,22.6,25.0,0.2585714285714287,1.0,14.0,0.011557691205625,0.18970278044103547,0.20126047164666047,5.5869579131180735,0.06391975065661694,-5.8521381354213515,4.966666666666667
2024-07-01 06:30:00,A2006,18.357546502308768,0.5224500000000001,0.291265875,20.815296932357075,20.967737494363924,20.659898778666104,20.76795464660879,20.61519632176796,17.35,0.25,0.25,0.25,0.25,0.25,0.1935,19.932546502308767,0.85,14.0,20.0,6.5,0.0,19.0,21.4,23.8,25.65,0.2264285714285713,1.0,14.0,0.015800647338346796,0.18970278044103547,0.20550342777938227,6.084127251648534,0.08690871079771324,-6.376539390225629,4.966666666666667
2024-07-01 07:00:00,A2006,18.416914165740895,0.8097975000000001,0.45146210624999994,20.642458116304372,20.735382660730288,20.45086117337629,20.56890416553143,20.434139380760556,17.8,0.25,0.25,0.25,0.25,0.25,0.299925,19.991914165740894,0.85,14.0,20.0,7.0,0.0,20.2,22.6,25.0,26.3,0.19428571428571423,1.0,14.0,0.019902754622702398,0.18970278044103547,0.20960553506373786,6.479450639671542,0.10300669921543579,-6.792062873950716,4.966666666666667
2024-07-01 07:30:00,A2006,18.45388698861156,0.9678386250000001,0.5395700334374999,20.46480116388022,20.585963436407198,20.294135541411737,20.420166698441747,20.276031880516012,19.0,0.25,0.25,0.25,0.25,0.25,0.35845875,20.02888698861156,0.85,14.0,20.0,7.5,0.0,21.4,23.8,25.65,26.950000000000003,0.18,1.0,13.5,0.022817686888775446,0.23574841540711847,0.25856610229589394,6.750891552173014,0.017296175423035454,-7.026753829891943,4.883333333333334
2024-07-01 08:00:00,A2006,18.185990190187738,1.05476124375,0.6295606173632813,20.352064377159067,20.464534780171647,20.18673832380663,20.30436223741104,20.190517177105587,20.2,0.25,0.25,0.25,0.25,0.25,0.3906523125,20.154740190187738,0.85,13.5,19.5,8.0,1.0,22.6,25.0,26.3,27.6,0.18,1.0,12.9,0.024640777041065418,0.2931209556993529,0.31776173274041836,6.780567851910963,0.0,-7.098329584651381,4.783333333333333
2024-07-01 08:30:00,A2006,17.84045757088725,1.1025686840625,0.7101920536217579,20.34175571796068,20.446072155290807,20.190411140987564,20.297652944364394,20.16297233757463,21.4,0.25,0.25,0.25,0.25,0.25,0.40835877187499997,20.28170757088725,0.85,12.9,18.900000000000002,8.5,1.0,23.8,25.65,26.950000000000003,28.25,0.18,1.0,12.3,0.02571341661471327,0.35294356888662937,0.37865698550134264,6.701311757702461,0.0,-7.079968743203803,4.683333333333334
