timestamp,controller,SAT,Vflow_air,Vflow_outdoor_air,ZATsouth,ZATeast,ZATnorth,ZATwest,ZATcore,Toutdoor_air,VAVBoxsouth_damper,VAVBoxwest_damper,VAVBoxnorth_damper,VAVBoxeast_damper,VAVBoxcore_damper,rpmsignal,Tmix,mflow_water,SWT,RWT,hour,occupancy,Tout_1h,Tout_2h,Tout_3h,Tout_4h,action_economizer,action_chiller_valve,action_swt,fan_kwh,chiller_kwh,electric_kwh,zat_violation_c,sat_violation_c,reward,cop
2024-07-01 19:30:00,DRL,28.9,0.0,0.0,24.70892331664616,24.76984451404844,24.707336456998025,24.70400105672002,24.62610680397117,27.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,15.0,15.0,19.5,0.0,25.549999999999997,23.299999999999997,22.0,21.65,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 20:00:00,DRL,27.799999999999997,0.0,0.0,24.870521767397083,24.94670151091626,24.851006316433114,24.861321009167618,24.768931997792468,26.7,0.0,0.0,0.0,0.0,0.0,0.0,27.799999999999997,0.0,15.0,15.0,20.0,0.0,24.4,22.2,21.8,21.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 20:30:00,DRL,26.7,0.0,0.0,24.975348287864215,25.066099942925028,24.938711032193623,24.962061563755075,24.855830057891808,25.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,15.0,15.0,20.5,0.0,23.299999999999997,22.0,21.65,21.3,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 21:00:00,DRL,25.549999999999997,0.0,0.0,25.023707614910325,25.1283754454934,24.97071903574491,25.006518793386096,24.887067705286675,24.4,0.0,0.0,0.0,0.0,0.0,0.0,25.549999999999997,0.0,15.0,15.0,21.0,0.0,22.2,21.8,21.5,21.1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 21:30:00,DRL,24.4,0.0,0.0,25.01814077223936,25.136098550446196,24.94953667913639,24.99722544768372,24.865149658548773,23.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,15.0,15.0,21.5,0.0,22.0,21.65,21.3,20.55,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 22:00:00,DRL,23.299999999999997,0.0,0.0,24.963324437488588,25.093974115676115,24.879807528575252,24.938850302537954,24.794717923914078,22.2,0.0,0.0,0.0,0.0,0.0,0.0,23.299999999999997,0.0,15.0,15.0,22.0,0.0,21.8,21.5,21.1,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 22:30:00,DRL,22.2,0.0,0.0,24.8614748378016,25.00424528047069,24.763716189789367,24.833602038923747,24.677955617337943,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,15.0,15.0,22.5,0.0,21.65,21.3,20.55,19.45,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 23:00:00,DRL,22.0,0.0,0.0,24.75520847010053,24.90955424284951,24.643848961248846,24.72408994717218,24.557447614557734,21.8,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,15.0,23.0,0.0,21.5,21.1,20.0,18.9,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-01 23:30:00,DRL,21.8,0.0,0.0,24.644724088946006,24.81012430192128,24.52037575799265,24.61050589954943,24.433362471902637,21.65,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,15.0,15.0,23.5,0.0,21.3,20.55,19.45,18.35,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 00:00:00,DRL,21.65,0.0,0.0,24.532461504943434,24.708418708334822,24.39570884888298,24.495283134069705,24.308111160667018,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.65,0.0,15.0,15.0,0.0,0.0,21.1,20.0,18.9,17.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 00:30:00,DRL,21.5,0.0,0.0,24.41850073722098,24.604539866459756,24.269901950683245,24.37849539303657,24.181746158437,21.3,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,15.0,15.0,0.5,0.0,20.55,19.45,18.35,18.35,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 01:00:00,DRL,21.3,0.0,0.0,24.300668204046037,24.496335572469068,24.1407563629025,24.257963100349922,24.052067581307337,21.1,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,15.0,15.0,1.0,0.0,20.0,18.9,17.8,18.9,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 01:30:00,DRL,21.1,0.0,0.0,24.179138134863965,24.38400047170796,24.00842232657189,24.133854760834176,23.91922454014851,20.55,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,15.0,15.0,1.5,0.0,19.45,18.35,18.35,19.45,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 02:00:00,DRL,20.55,0.0,0.0,24.038326918795086,24.251970450481103,23.857293321876153,23.990581296596638,23.767609435841827,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,0.0,15.0,15.0,2.0,0.0,18.9,17.8,18.9,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-02 02:30:00,DRL,20.0,0.0,0.0,23.879102207449307,24.101131780209453,23.688215122391725,23.829005138249787,23.598067011228945,19.45,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,15.0,2.5,0.0,18.35,18.35,19.45,20.55,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
